10	0.06954350411312787	0.0	0.41296296296296287	0.0	0.5922222222222221	0.0	0.8402698576977713	0.0
12	0.017892597685408754	0.0037268254462074347	0.7321212121212122	0.03599816340586052	0.6545000000000001	0.006363961030678934	0.8537890521503794	0.10657626364237496
13	0.0242304311989662	0.001904754741299742	0.9124833702882484	0.00994025940736734	0.8085	0.12468649574922797	0.9265156684294852	0.09275561393314578
14	0.012943883190079962	0.003505646453424087	0.8860606060606061	0.07542472332656508	0.815	0.08720983634634083	0.9428382226659205	0.031129425818327856
15	0.014141618948985421	0.0035487592299412877	0.8929737934463482	0.08271561032192526	0.7887777777777778	0.1980197333974945	0.8939192146439068	0.09457820089721763
16	0.02540854851440499	0.01718976372073212	0.839270483365359	0.1714567204094452	0.7731148589065255	0.137964643382731	0.9062260857109988	0.09311573155636077
17	0.019115225187918704	0.010735747470041697	0.7865745158092097	0.17637521221275684	0.7412063964474679	0.16586209584345948	0.9187824989009933	0.08656925117082444
18	0.017085348582570464	0.0074322370037566325	0.8108527361497727	0.14699408613409776	0.776996151996152	0.1305647764402205	0.9443088206672293	0.06010805756734294
19	0.01070717911821043	0.007606138428364961	0.944814932504669	0.029765000159264327	0.8827100246692083	0.08311692721854973	0.9768791260955396	0.02084066196274647
20	0.017003765276305826	0.014931491087166649	0.8733966116473909	0.18371014214706372	0.797427379498808	0.1965775883660239	0.9100873257832125	0.11051931409178267
21	0.01761523108768305	0.01052120447543271	0.8526547790833505	0.06629536166671933	0.8326600529100529	0.09187049521977289	0.9504152093426859	0.05150567685477536
22	0.01679626261499273	0.005720533001545321	0.8660540588962201	0.09736857806019966	0.7974377104377104	0.14901134765431615	0.9175711003707415	0.08821061660284864
23	0.014687260658305038	0.0070750846168113925	0.8117312244947147	0.2693135646050533	0.8116477272727273	0.203887845608821	0.9163070991899435	0.11604503203537077
24	0.016206641732967455	0.010353832183302906	0.8737894422664191	0.1021188508879372	0.7808753690010386	0.12600651827522366	0.9031226561306765	0.08586034387821442
25	0.015257556522420326	0.005049898908890424	0.8714791437147613	0.10594427012109728	0.8013340548340548	0.12816456437440796	0.9087985640530152	0.10339934739023235
26	0.019441899668180006	0.00974802265746716	0.7899253218921533	0.17777729665687422	0.7148230839927269	0.17286381512784751	0.8814209367942415	0.12129810121910911
27	0.014061633398237258	0.009626915010640466	0.89645325171873	0.07813087597302774	0.8493949042579995	0.1297804080331877	0.9471117218700407	0.07680721715942161
28	0.01884051147261901	0.014013117491474932	0.9002165135835479	0.10622006841271642	0.7996150828097442	0.1482851342126578	0.933716505589365	0.08779998546592754
29	0.010368752356153551	0.006576408512729892	0.9324442416676698	0.06065873369819042	0.8693557641877613	0.10418091333667735	0.951999426554309	0.052757492422814294
30	0.011602520094497684	0.006497773434491824	0.9016606780548634	0.12184016679880559	0.8178950066137566	0.18058581261682483	0.9215717331021562	0.11990827361879583
31	0.010749106709038926	0.005520833211749846	0.9417360263004068	0.05026560149829886	0.8978621632996633	0.07307096752718266	0.9735961850923008	0.02005644667149183
32	0.01762653639582287	0.010863387934951162	0.8784856879039704	0.11268490231446629	0.8128465608465608	0.17295501065330982	0.9396283964394033	0.07802887956740388
33	0.01156224284084963	0.010364386024916425	0.9666666666666666	0.01971327996035244	0.816	0.14990663761154804	0.9804367970030793	0.021864696336821955
34	0.013822243275465818	0.004674337244156098	0.9369696969696969	0.005142594772265676	0.8823333333333334	0.008013876853447677	0.9810175249048247	0.0031223263684258527
35	0.017444632341839073	0.01187201256117078	0.8689261823131919	0.13995006708620727	0.8363076161681604	0.14548408235939828	0.9817565722892466	0.05758981336359184
36	0.009694839386077597	0.006568776544357031	0.9295191517072088	0.06464062578272908	0.8867838830777648	0.10455892777801239	0.9602084233707214	0.05397996712631032
37	0.017219416436093253	0.012336295705313778	0.8922744079465259	0.14954031332125403	0.868364417989418	0.12055145065153185	0.9594946018950969	0.05999119131887392
38	0.007007218050213974	0.0011912543117452805	0.9884297520661158	0.009350172313210578	0.9492424242424242	0.046069078168214636	0.9862846755490082	0.018915741141785968
39	0.011881522040118917	0.004421155373447406	0.9191515042883047	0.05102169859820359	0.8139213875521853	0.11816132940484855	0.9132616282619739	0.0810998555820863
40	0.03967249715196198	0.025632788540867306	0.8630865655911426	0.11739893745944095	0.784386742792355	0.13521663570847195	0.9144677658612886	0.06021993011283619
41	0.016342817140316105	0.006763640388150959	0.9355655510186349	0.055878363479645046	0.8562962962962963	0.15801929003114748	0.9427823525041941	0.09128187204573032
43	0.007868819960583237	0.007156549239105668	0.972329406223546	0.016295097804330402	0.8776347428738731	0.07714542577365997	0.9413855254374246	0.06097329920607109
46	0.006605797081153253	0.0	0.9744809688581315	0.0	0.8636295258844275	0.0	0.9507106815002272	0.0
47	0.012666350490176842	0.0	0.9600000000000002	0.0	0.9003333333333332	0.0	0.9851178363384034	0.0
48	0.02380846584183765	0.0	0.9393939393939394	0.0	0.6986666666666668	0.0	0.8285633729136087	0.0
49	0.0074171761443645404	0.0	0.932121212121212	0.0	0.8526666666666666	0.0	0.9640178929307451	0.0
64	0.0034940612766577945	0.0	0.9915151515151516	0.0	0.986	0.0	0.9977194798511928	0.0
66	0.003974317689991337	0.0	0.9446852148788205	0.0	0.9386666666666666	0.0	0.996241005851161	0.0
