5	0.02682427548080784	0.01576432115329321	0.9	0.13999999999999999	0.9777777777777777	0.038490017945975105	0.9328223559310963	0.11136583695981328
6	0.026713285957428445	0.0	0.9238095238095237	0.0	1.0	0.0	0.9981781214791297	0.0
7	0.02709983460823412	0.012471252497376267	0.766156462585034	0.21453864243764229	0.8333333333333334	0.10753895038701158	0.9160179607500749	0.07371709492244445
8	0.0231425664552002	0.014806792891996587	0.8652743954252226	0.13989032401443155	0.8653846153846154	0.12589821514589902	0.955497776164278	0.04750397313951383
9	0.02349500800073544	0.015599641359644872	0.8373161740280243	0.15930951969790952	0.8968888888888888	0.10018090632335862	0.8989263451756433	0.10877767414772266
10	0.015267653367038657	0.01010000955365303	0.8821345573228904	0.12055886020038199	0.8859354838709678	0.10980914241852961	0.932576920029812	0.07472742142260401
11	0.012466162868590272	0.005324371908313047	0.9009170543112827	0.11116908897994975	0.8954545454545454	0.09752837798192135	0.967023271122152	0.041124123150383766
12	0.025521178840814458	0.009368498262910727	0.8759790891369839	0.06366897689756906	0.8194444444444444	0.01388888888888895	0.8568697458047017	0.11280351961559944
13	0.017473594561393684	0.013769354769872186	0.9386419925905084	0.07238666607241694	0.956043956043956	0.017944979800609346	0.8231171076571329	0.15836848085558305
14	0.02368801441940399	0.03040113564075825	0.9461776934262638	0.025453420067175988	0.8877551020408163	0.026346825484404226	0.9799190449310998	0.033054929158388244
15	0.00942520686143064	0.006903016642452319	0.9542307193580263	0.045016071477029136	0.97	0.03845993586404777	0.9286383733558705	0.08002054420718438
16	0.011852924997958666	0.004037156092325435	0.9377757352941176	0.029246144442458166	0.9375	0.07733980419227864	0.9905793997054049	0.00484415309928264
17	0.00659326610053939	0.0	0.9739042675893889	0.0	0.9934640522875817	0.0	0.9513400858522064	0.0
19	0.02753076609426501	0.0	0.7693444136657435	0.0	0.7894736842105265	0.0	0.8510862357203295	0.0
20	0.01237329089946817	0.0	0.8894211893753783	0.0	0.8750000000000002	0.0	0.9787034981162034	0.0
21	0.00795398087804512	0.0	0.9214395954895135	0.0	0.9393939393939393	0.0	0.9293396752531473	0.0
23	0.001798995227766628	0.0	0.987927478948273	0.0	0.9891304347826086	0.0	0.9942508352544936	0.0
33	0.020704068522324523	0.0	0.9287190082644632	0.0	0.9215686274509806	0.0	0.871786963974607	0.0
