10	20	4	0.01069112989475306	0.9551515151515153	0.9126666666666667	0.9651605729336972	3D Blu-ray Player-20000-false
15	37	5	0.004028509240535312	0.9733333333333334	0.9555753968253969	0.9968083598834453	3D Printer-20000-false
10	30	4	0.0024377133573912765	0.9568433257524216	0.9359999999999999	0.977376893676853	3D TV-20000-false
10	24	4	0.009036461677521378	0.9563636363636364	0.9363333333333334	0.9835602138505436	ACTION CAMCORDERS-20000-false
33	36	4	0.019726547256965973	0.935150299789337	0.7494429335417065	0.8207739828052508	AIR PURIFIER-20000-false
10	30	4	0.009548688412135634	0.9781818181818183	0.9593333333333334	0.9868302581023911	Alarm Clocks-20000-false
10	22	4	0.009663867882560215	0.8836363636363636	0.6910000000000001	0.8495396874502761	ALL-IN-ONE PC-20000-false
10	27	4	0.00699495911275453	0.9702172477133832	0.9569999999999999	0.988859929334932	All-In-One Printer-20000-false
11	38	5	0.006924021056429311	0.9851239669421488	0.9242424242424242	0.9734617491348856	Android Phone-20000-false
10	24	4	0.008509464705401718	0.9793939393939395	0.8899999999999999	0.9419750772008253	Android POS-20000-false
12	37	4	0.03021469297648871	0.8988304093567253	0.874537037037037	0.9702629383708153	AV Receiver-20000-false
10	27	4	0.014940919746309827	0.8048669398324055	0.5946666666666667	0.7630647259581347	Baby Car Seats-20000-false
9	20	4	0.0185584121491133	0.9314814814814816	0.9114814814814814	0.9878807087081891	Baby Sound Machine-20000-false
10	26	4	0.024795195400718374	0.667878787878788	0.5713333333333334	0.8302970411460964	Baby Video Monitor-20000-false
10	13	3	0.019033370985576597	0.9103030303030305	0.9099999999999999	0.9943799762382426	BASE BOARD-20000-false
12	26	4	0.027810553208577896	0.8216783216783216	0.6391203703703703	0.834439928894204	BASS HEADPHONE-20000-false
10	28	4	0.005227850720171274	0.9139393939393938	0.891	0.9774154318802877	BATHROOM SCALE-20000-false
8	30	4	0.0069082656954356225	0.949404761904762	0.9375	0.9905081512241909	Big Screen TV-20000-false
10	25	4	0.019903076308092914	0.9369696969696971	0.7450000000000001	0.8277755774892194	BIKE GPS-20000-false
15	20	3	0.003529581663305258	0.9781356303765354	0.8827777777777773	0.9750001018005677	Binoculars-20000-false
10	22	4	0.01876438795577389	0.9042424242424243	0.8523333333333334	0.9591704969447719	BLENDER-20000-false
10	22	4	0.005419893347695435	0.9921018472858656	0.9833333333333332	0.9759005618607267	Blu-Ray Player-20000-false
10	28	4	0.010889875739702026	0.9515151515151515	0.9453333333333334	0.9709457534129651	Bluetooth Car Kit-20000-false
10	22	4	0.01792314201079074	0.8484848484848486	0.6453333333333332	0.8240387998200586	Bluetooth Headphone-20000-false
10	29	5	0.004963907657364365	0.9757575757575758	0.9710000000000001	0.9979641920048123	Bluetooth Headset-20000-false
16	24	4	0.013979908967043563	0.9233455882352939	0.8607886904761907	0.9819825283454463	Bluetooth Speakers-20000-false
14	20	4	0.013136831812603224	0.9422291993720566	0.7711127308066084	0.907926186610957	Bookshelf Speakers-20000-false
11	39	4	0.00768684243656793	0.9520661157024793	0.9439393939393939	0.9964591020551289	BRIDGE CAMERA-20000-false
9	26	4	0.008667970837631413	0.9759259259259259	0.9611111111111111	0.9925717754760311	Budget Micro Projectors-20000-false
10	17	4	0.008729433341862654	0.8327272727272728	0.954	0.9952040272695818	CANISTER VACCUUM-20000-false
5	22	2	0.013081433383514593	1.0	1.0	1.0	Car Alarm-20000-false
14	40	5	0.06870496114548182	0.987726113359796	0.9985422740524782	0.999954491145085	Car Audio-20000-false
11	39	5	0.010483993327437933	0.9752066115702479	0.9487373737373738	0.9765331870613129	Car Battery Charger-20000-false
9	29	3	0.021366250973172105	0.9574074074074075	0.8985185185185185	0.96978423727085	Car Inverter-20000-false
10	30	4	0.006319894879748202	0.9939393939393939	0.9753333333333334	0.9961110385955303	Car Speakers-20000-false
10	16	4	0.019097705492991276	0.8666666666666666	0.7326666666666666	0.8745946562068825	Car Subwoofer-20000-false
10	22	4	0.0224156655309895	0.7653530794932013	0.7736666666666667	0.9383460250670186	CAR VACCUUM-20000-false
10	27	4	0.01351236530662977	0.9612121212121213	0.9560000000000001	0.990983369176158	Carpet Cleaner-20000-false
10	29	4	0.005562405539340086	0.9793939393939395	0.9570000000000001	0.9940548510436326	Cell Phone Booster-20000-false
9	18	4	0.0098283673012224	0.6118138166236285	0.61	0.8674475341321051	Center Speaker-20000-false
11	23	4	0.007181602025159148	0.9819863952799314	0.9646464646464646	0.9845647707542551	Central Air Conditioning Units-20000-false
10	35	4	0.009916290760748004	0.9416456871604201	0.7966666666666667	0.9113470408679125	Chainsaws-20000-false
10	37	4	0.00917525532877402	0.9927272727272728	0.985	0.9994306394887031	Chemistry Sets-20000-false
10	13	3	0.02199665367824811	0.9329268292682927	0.7293333333333333	0.8612439354484577	Chest Freezers-20000-false
10	29	4	0.005644035652473119	0.9660606060606061	0.921	0.9669474149102595	Circular Saws-20000-false
10	25	4	0.0037534138683927958	0.9866666666666667	0.9789999999999999	0.9993136662170802	Coffee Makers-20000-false
10	39	4	0.016111960031072854	0.9272727272727271	0.8443333333333332	0.9163224043586995	Compact Digital Camera-20000-false
