13	0.025583473805084515	0.0	0.9066666666666668	0.0	0.8966666666666667	0.0	0.9921053148870534	0.0
17	0.012018767801562488	0.0	0.7321212121212122	0.0	0.8566666666666668	0.0	0.9738519897807787	0.0
18	0.020481060882935165	0.0	0.7347107438016529	0.0	0.7027777777777777	0.0	0.914364436812544	0.0
21	0.037090619337145934	0.0	0.7708333333333334	0.0	0.8489583333333333	0.0	0.9467492684344403	0.0
22	0.017867337729176862	0.006217149715247988	0.787314931272221	0.09740436347409528	0.7072499999999999	0.07925550570897381	0.8877848370176257	0.07316198682732734
24	0.008509381986296832	0.0	0.9660606060606061	0.0	0.9553333333333335	0.0	0.9862499602355597	0.0
25	0.0253347333697177	0.0	0.9284848484848487	0.0	0.7000000000000001	0.0	0.7553877392472834	0.0
26	0.029543558474547774	0.0	0.8041958041958042	0.0	0.5710648148148147	0.0	0.7651569769676437	0.0
27	0.014333385326386746	0.0	0.7702163238426417	0.0	0.7443333333333333	0.0	0.9218750713742929	0.0
28	0.007245435011081039	0.0	0.9042424242424243	0.0	0.8860000000000001	0.0	0.976931516796417	0.0
36	0.020727834392677218	0.0	0.9301673148598283	0.0	0.7533894382038452	0.0	0.8600989410597732	0.0
39	0.008028155167966266	8.65144900542474E-5	0.9228465200375502	0.008597145380163805	0.8536776234828183	0.12657804603260775	0.9625510500879154	0.04793350674499471
